Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.DQ.7590.01,0,0,0,0.13861552813015493,0,0.06484115281320596,0.02389954385956753,0.053124553624187915,0.03911703146257815,0,0.024375931775618514,0,0,0.48612662389932243,0.072517952486344,0.08045251506451782,0.003497931517302744,0,0.013431235367199966,0,0,0,0,0.6156474926105485,0.7880032308785899
TCGA.HD.A634.01,0.24886298674951002,0,0.08077095447365046,0.060156364585773635,0.037701892478540236,0,0,0.0531990528614791,0.032921264696219775,0,0.021404450483101425,0,0.010189300705127689,0.16417494342577904,0,0.05671429879730791,0,0.13696589801158773,0,0.096938592731923,0,0,0.993,-0.0559,1.1084134518411601
TCGA.CV.7100.01,0.0021454789104570176,0,0.07982573875420444,0.031890310577128954,0,0.18118868168221003,0.004418503676058217,0.10210351371785248,0.008512745790231637,0,0.019171786345503247,0.024501565154004774,0.001,0.06866859743983789,0.26536386470067186,0.12409070498879321,0.00829135677999443,0,0.07851137936480794,0,0,0.0004,0,0.5103288617700525,0.8600130810282849
TCGA.CV.7406.11,0.11321592560342,0,0.04950755848243609,0.01762307545330431,0,0.1521487505897487,0,0.0925457789692761,0.032562613101472654,0,0.12257342406339726,0,0.03879709176223411,0,0,0.13173304208021316,0.0038887490027269883,0.17204233814710276,0.001683660198078266,0.06900211177815102,0,0.002675880768438576,0.819,-0.0164,1.0887360580069425
TCGA.IQ.7630.01,0.0022995323401979587,0,0,0,0,0.1787534574657248,0,0.07773655035764902,0.033611286382815554,0,0.05112230760442079,0.024981183404097218,0,0.25543064097813317,0.030208593262916965,0.2504518329501087,0.006798087015267111,0.07051943969901642,0.0180870885396523,0,0,0,0.029,0.18647108356693118,1.0283486723338557
TCGA.BA.A4IH.01,0.10609298072586101,0,0.06199968118525931,0.02399752733266812,0,0.11130353503892035,0.04017405462506754,0.15188433644514956,0.032222067223983034,0,0.04238729558573414,0,0,0.14578202171003835,0.12186257363998339,0.04337848603715762,0,0.11391106972731724,0.005004370722860358,0,0,0,0.068,0.1340979231908324,1.041595595017837
TCGA.CV.7252.01,0.0024145454090856444,0,0.10081748919039078,0.06749420869331715,0,0.1689267949028004,0,0.08918382120858506,0.021720828168045585,0,0,0,0.003165156674610694,0.281255047186051,0.0733671006693915,0.07593653594405701,0.0036654153191236654,0.05827079849778049,0,0.046280092668599435,0.0014807640143591444,0.006021401453802404,0.043,0.16055117900615878,1.0316882537594507
TCGA.P3.A6SX.01,0.0001,0.003332602756226141,0.032680737811416866,0,0,0.17962086340857314,0,0.06370235480552314,0.07089012762544646,0,0.08334918490492088,0.018000219118824635,0,0.4878156473994587,0,0.03403168081933395,0,0,0,0.02648889882066057,0,0,0.048,0.15662954256406886,1.0721323741820574
TCGA.CV.7099.01,0.00416051551183397,0,0.014337312771366606,0,0,0.17117650304873566,0,0.12998116099666823,0.009214247955743509,0.03055125947054525,0.02406224219714463,0,0,0.30711389316663434,0.20410432232716166,0.02763479420029224,0,0.062107344592503555,0.013700389598934782,0,0.001856014162435563,0,0.004,0.3663774912262923,0.9516981868734458
TCGA.CN.4728.01,0.0036429486464923545,0.00870328886059223,0,0.007549936798288196,0,0.0019503746013422101,0.008331899334076173,0.0697715355549261,0.04505939782131677,0,0.019315040169847558,0,0,0.5904115598671655,0,0.17267080479057975,0,0.056763255196973575,0.01582995835839969,0,0,0,0,0.7295636630823387,0.6854156962664743
TCGA.CN.A499.01,0.005053348636988941,0,0.0062282772781184085,0.07681603432061503,0,0.05074654481114102,0.05548928334662898,0.12893591032655505,0.03149233019167982,0,0.11619583938395572,0,0.004344916908386489,0.04470953493342833,0.22760077000773316,0.09445514050815292,0,0.11643770422645684,0.03991137267046979,0,0,0.0015829924496895112,0,0.4993226640695681,0.8696037322845797
TCGA.KU.A6H7.01,0.011036118746292194,0,0.0137313640264403,0.21167741088383485,0,0.009313933917669576,0.050210079077110774,0.1614955499043911,0.052603933393216847,0,0.07615159595164331,0.011254726703743244,0.03385954481540377,0.13501350964071657,0.16408513884204393,0.05103545107142584,0.011152580095142904,0.007379062930924826,0,0,0,0,0.002,0.4255857420008029,0.9084267760969401
TCGA.CV.A45W.01,0.028138922266610585,0.02170325740666745,0.1254581283584773,0,0,0.06643854521846734,0,0.13509284907364008,0.040285525001229935,0,0.056903953996647,0,0,0.2778012987192502,0.07645213235764045,0.15692049584074802,0,0,0,0.01480489176062167,0,0,0,0.5900455997071128,0.8192851004682029
TCGA.CR.6470.01,0.05454708844020867,0.012146545311714725,0.013326960186556283,0.0700788986078972,0,0.24180337621184284,0,0.11160000299783152,0.0978244188980716,0,0.059132089221709316,0,0.01169486826869956,0.1247676685853413,0.1478067267946108,0.037978428880792045,0.0013761319099172276,0,0.015916795684806955,0,0,0,0.003,0.40775083581144733,0.9164580727693732
