Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.BT.A20R.11,0.19913641073802515,0,0,0,0,0.1620676091059692,0,0.04943677027048705,0,0,0,0.03742326631625854,0.01878293586774075,0,0.01569583596787562,0.21690253887530744,0,0.05147284729256969,0.19053255681778686,0.02267954925307867,0,0.035869679494901,0.003,0.18187695069962664,1.0098916001729714
TCGA.ZF.A9RF.01,0,0,0.04773519117083003,0.2347451270004093,0,0.09031037558724074,0.029129345004658018,0.12101727394135094,0.010443656619940952,0,0.04849780557420855,0.03063075097983974,0.026589221029947426,0.08364145254828709,0.06980074239079836,0.18354322620695718,0,0,0.02336089183166047,0.0006,0,0,0,0.4045693656645664,0.9154152929596571
TCGA.UY.A78K.01,0.05500187279758314,0.10508538228918331,0.0836459199896747,0.11314856964446968,0,0.07425912190458313,0.03910696987580771,0.11140903046633631,0.03916558950407408,0,0.04563902822232897,0.016924987948902577,0.03762508379692709,0.03155167636723089,0.07436593732580472,0.1369797214926935,0.004643354728211143,0.013610026753123224,0.017837726893065838,0,0,0,0,0.4776609738830463,0.8811490036692086
TCGA.DK.A3WW.01,0.0012822090007153866,0,0.03600913143859989,0.20478925412942445,0,0.09231721412976629,0.025983947047828592,0.11783772621030782,0.039963539018681465,0,0.05678417058817023,0.04627586745898864,0.018504175129053793,0.027483722610459754,0.058278601618554485,0.17768402254374654,0,0.060756498912877675,0.015237664383075685,0,0,0.020812255779749343,0,0.41861190726484615,0.9086054066113144
TCGA.E7.A8O8.01,0,0.12122643686690233,0.00948549521185412,0.08389276734374482,0,0.16352222556173693,0,0.08815739947430916,0,0,0.013112889209795123,0.04589958437039285,0.030721860449950733,0.06878907809011352,0.007117418648951729,0.17018898454951745,0.07065325341657709,0.09233864982643092,0.034893956979723216,0,0,0,0.019,0.14869589103454495,1.021101498859918
TCGA.G2.AA3D.01,0,0.238438596338327,0.03832153281579947,0.08544091407365563,0,0,0,0.2624534772990513,0,0,0.021367240216254198,0.029799099234191127,0,0,0,0.17894766190153094,0,0.14093944385942467,0.004292034261765673,0,0,0,0.072,0.12078232436024781,1.0386985810506484
TCGA.4Z.AA7S.01,0.008904492939855296,0.04061814713585274,0.22206893009130535,0,0.1539409240333735,0,0,0.2132040018485152,0,0,0.0072735747295878785,0.021348634063198976,0.026843172031101214,0,0.01315721619053998,0.15214232792717794,0,0.09915923007733694,0.041339348932154976,0,0,0,0.029,0.1339757164991366,1.0184742499032267
TCGA.DK.AA75.01,0.05976174447919074,0,0.1983739987883378,0.025584901324333727,0.29389255056830565,0,0,0.07258057770431763,0,0,0.046775813473404704,0.036970741752561966,0.03687523125224314,0.03512266148828575,0,0.06034384032932733,0,0.06449253094835271,0.06240358091486871,0,0,0.006821826976470107,0.704,0.03190260546491486,1.06147787225613
TCGA.XF.AAMG.01,0.1270278988402622,0,0.056247981452883684,0.03139482067051914,0,0.19401197999621383,0,0.10844751709947116,0.042742707514342976,0,0.04450082873914064,0.006813770374918908,0.03685611316957559,0.1601372097867426,0.026385479494353777,0.1573586282240349,0,0.00807506463754065,0,0,0,0,0.038,0.13127144126618154,1.0328181761018627
TCGA.YC.A8S6.01,0.009737529298178872,0,0,0,0,0.20626027832404595,0.010730509114122848,0.03729752569068611,0.11059723945547412,0,0.06330645420278076,0,0.0819678452883072,0.011425049670945422,0.003441948572849254,0.1327602745344537,0.028612580223329433,0.11211370758075237,0.08201790959926224,0.07222890694799963,0,0.03750224149681213,0,0.3039567913658298,0.9576896563952365
TCGA.CF.A47W.01,0,0.0041211101354258345,0.19203347442020668,0.08038211945685193,0.18709707490928845,0,0,0.02718924672150075,0,0,0.10774769159745225,0.041948232091030414,0.07456214463084695,0,0,0.14272031316609704,0,0.09465676452431017,0.04754182834698952,0,0,0,0.45,0.06094664975714692,1.0500950488961507
TCGA.KQ.A41R.01,0,0,0.10524014233879353,0,0.04879649032152169,0.13267134929218136,0,0.05001052344932709,0.07176094555787854,0,0,0.09075521345229777,0,0.1284330306664801,0.020915856505661523,0.19248511958828263,0,0.08158911774514,0.07734221108243575,0,0,0,0.062,0.12270661432128052,1.0317350070753355
TCGA.BT.A0S7.01,0.17987081335624522,0,0.036694207894983136,0.057402782767335014,0,0.20930100733758364,0,0.09662347416629172,0,0,0,0.002840591593645401,0,0.028758671823474583,0.030432238635646095,0.23386923452425826,0.06505505466908823,0.028649403802056463,0,0.018800100796726938,0,0.011702418632665303,0.003,0.1868828824793428,1.0078716089040605
TCGA.CU.A3KJ.01,0,0,0.07587368092796165,0.07315963022540728,0,0.2192861891604827,0,0.14358550427273542,0,0,0.02207742926019794,0,0.03250551841126392,0.05490124593407466,0.04852914444160967,0.0786277657373816,0.07588229041631714,0.0831539557495218,0,0.048561080149191325,0,0.043856565313854894,0.001,0.2083249819888026,0.9981071440799857
