Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.55.6975.01,0.05877892620327244,0,0.2818943952656738,0.014823579113429578,0,0.05957361371396211,0,0.09245940220461143,0.003417843326085682,0,0,0.021722902394436045,0.011519662750688785,0.07743606728600373,0,0.15421074744105817,0,0.17133964619257314,0.04515450821193827,0,0,0.007668705896266934,0.011,0.24879951359685035,0.9743326898946562
TCGA.37.4132.01,0,0.03334220701354749,0.14095576149953834,0.1519245234817215,0,0.05945614934664755,0,0.14074835932067997,0.007362976867899066,0,0.015511112239931785,0.006875332194089271,0.04151208929283839,0.12752520022351294,0.08261227693830948,0.14853861376724833,0.008821666463129128,0,0.034813731350906776,0,0,0,0.02,0.20350262115319062,0.9973064135725154
TCGA.56.7582.11,0.03578040099279903,0,0,0.06182299282263008,0,0.0552636182537264,0,0.08840973493857159,0.007588844210547223,0,0.044861725333095716,0.009359989422098416,0.010709250532156827,0.20688495573637336,0.03814066145704446,0.33302062029732943,0,0,0.09259549151621232,0,0,0.015561714487415132,0.009,0.26512105454442775,0.9863713127318474
TCGA.43.7656.01,0.09492095147448526,0.06698674918873888,0.03545331695611308,0.10812312271939863,0,0.09305877274966651,0.010801829981407744,0.12291565615330059,0.021537305904562272,0,0.049706724812428146,0,0,0.10437724844413077,0.13429545410874896,0.14095978014391278,0,0,0.01686308736310638,0,0,0,0.004,0.2836221456423517,0.9717806265528484
TCGA.85.8481.01,0.009314686770318898,0,0.038541360759392046,0.04414171157298073,0,0.11220972898638576,0,0.018741698632694027,0.03877221212357121,0,0.038119366521951546,0,0,0.3220538593162918,0.10870137055676929,0.23935728032271208,0,0,0.010503550502326757,0.014793981009970808,0,0.004749192924634967,0,0.5533004659892317,0.8325368158199682
TCGA.56.A4ZK.01,0,0,0,0.020818914737278628,0,0,0,0.06488353475190059,0.04468919859454398,0,0.00715005422255603,0,0,0.4286958648159806,0.1237646696321747,0.24512203456811343,0.019685269637365468,0,0,0.04519045904008665,0,0,0,0.5176793980151658,0.8624928327924803
TCGA.56.8309.11,0.0026720031374315363,0,0,0.02100807646029952,0,0.19776893622020725,0,0.0014937606963312873,0,0,0.04804593427011998,0,0.13132292639203832,0.17014702729130607,0.07455157049682833,0.208840630453004,0,0.043764589073242974,0.06061429640940724,0,0,0.03977024909978341,0.013,0.22792333744167126,1.0001012897876211
TCGA.22.1011.01,0,0.14588499215433634,0.22576958803081734,0.04179984395021449,0,0.15896464736686322,0.006529567367952938,0.03376816018587982,0.029908501845358773,0,0.05960052206780138,0,0.008647659605714706,0.10635103165381393,0.05763767061355567,0.07456255638773243,0,0.03508556594694238,0,0.015489692823016606,0,0,0.16,0.08587755051631756,1.0343057005236413
TCGA.78.7160.01,0.0649531253731682,0,0.005931994242997064,0.076572293595078,0,0.13224481403660826,0.016159809220471392,0.06598445525709963,0.026334111484912867,0,0,0.0011852430585733527,0.009112519876400743,0.10802444833929353,0.05941947213028016,0.3372924929668203,0,0.06152571791461894,0.031439986309366716,0,0,0.0038195161943109053,0.004,0.30639335777141613,0.9616939518736873
TCGA.77.8156.01,0.043923901717610354,0,0.027389076806736603,0.09378590364584256,0,0.044625847503115046,0,0.09144975724152546,0.07635043867588961,0,0.04507134988121665,0,0,0.31464540312267253,0.07635506341765279,0.1473495922167953,0,0,0.03905366577094306,0,0,0,0,0.46128304193402864,0.8867717172444575
TCGA.78.8655.01,0.027797631570728308,0.0011789579701715672,0,0.06774967962032348,0,0.045938661088358375,0,0.04086609714796143,0.07832289210481565,0,0.027319978503752843,0,0.0019254747125307323,0.29663423297925445,0.05468924945655043,0.2966126055747927,0,0,0.06096453927076011,0,0,0,0.004,0.3145101177136871,0.9694928471712269
TCGA.43.A475.01,0.04533236298826027,0,0,0.18691711991961016,0,0.041928972053940035,0.0812717887292491,0.11133454111854399,0.009410539784110794,0,0.016503141409299434,0.002271591715394779,0,0.0890039011052255,0.10936378392271838,0.25281203940540203,0.0062416988839849715,0,0.047608518964260556,0,0,0,0,0.41732475385392664,0.9082475218303646
TCGA.69.8255.01,0.04893618888700171,0,0.05102399205912839,0.23840178694333583,0,0.013627111483375474,0.05357702307071207,0.13743088205770934,0.05116574361712076,0,0.0811499779281922,0.010260121259539713,0.014875248780016396,0.05030564649691023,0.0733952833911294,0.1472909561924509,0,0,0.027624055451048454,0,0,0.0009,0.012,0.23283628602365794,0.9965577147506847
TCGA.67.3773.01,0.05375014961914992,0,0.017870706084429467,0.04172433880143249,0,0.236318780494859,0.0038905966161292688,0.056772082244845895,0.008900962334994668,0,0.026311334776701643,0,0.004567447198094243,0.03367801995702406,0.06557147366545944,0.24337757124204298,0.10211235431705666,0,0.10427489055862445,0,0,0.0009,0.055,0.1499944491257025,1.019778476627955
