Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.R6.A6L4.01,0.019441315393680988,0,0.03205674751195053,0.06429575348365453,0,0.30492187225512823,0,0.020859283197858344,0.10291619605977707,0,0.05116920933364008,0,0.0008,0.1894627377495403,0,0.08778878017392747,0,0.043903120538463264,0,0.08242020836094996,0,0,0.759,-0.0129,1.1036504998555012
TCGA.L5.A893.01,0.28774169025301966,0,0,0.057813145025198985,0,0.23176252430486946,0,0.05267665132423851,0.06819398370316004,0,0,0.034860544288398666,0.004472908327310462,0.03623025195199213,0.05478234153297793,0.07008313610745168,0,0.011024454469749593,0,0.09035836871163293,0,0,0.027,0.2296603297788604,1.001696356146205
TCGA.JY.A93F.01,0,0,0.02193164623402052,0.14087839775896957,0,0.17375154595845588,0.050910395013688305,0.040808985247898694,0,0,0.07948915283516106,0,0.0077367231604658394,0.11289375133383142,0.04623173734964557,0.11065336406287814,0,0.0757956164925103,0.04029133563846139,0.08058514721589585,0,0.018042201698117467,0.718,-0.0097,1.0934401237808353
TCGA.IG.A3YA.01,0.08037783803893647,0.0038093504048118433,0,0.022349525598020545,0,0.18399332889537662,0,0.013411662782487357,0.0854820395003961,0,0,0.003162223322248086,0.04535740792435406,0.27403438551449644,0.05608423609944604,0.1089164156384785,0.005982721966667453,0.0889974700411476,0.017612667085263285,0.010428727187869559,0,0,0.002,0.42003050112924595,0.9077079082842613
TCGA.2H.A9GL.01,0.1103109981373736,0,0.008208724745837882,0.03587905751519183,0,0.280036640203252,0,0.1158448802165271,0.035956882262407355,0.002393704685996622,0,0.03564212964283226,0,0.017340752523781613,0.12882121582634506,0.17757322292407773,0.018003228596754937,0.007162887878574811,0,0.02682567484104717,0,0,0.09,0.11507082154120844,1.0509900219022763
TCGA.L5.A8NW.01,0.0448279991641982,0,0.020713256543721175,0.08151396870691778,0,0.14011135085484236,0,0.039109654431470166,0.04154405158024372,0,0.009439043283051668,0,0.008724801206246167,0.03504720450139622,0.052959318802595315,0.2510416654799965,0.0043587034344658125,0.03395609177872666,0.2201245276568002,0.016528362575328057,0,0,0.084,0.12163807455658598,1.031553824820918
TCGA.IC.A6RE.11,0.3305409900156258,0,0,0.12034362265644294,0,0.14957226228191076,0,0.06051823030007847,0.0858368442719089,0,0,0.01660439562748732,0.007543534766223306,0.03316047834807069,0.005323712760443623,0.02645446101793496,0.07123944513451377,0.026403123187118537,0.06177349608846472,0.004685403543776195,0,0,0.365,0.030897383226191167,1.0897538494509293
TCGA.LN.A49P.01,0.004432531064415411,0,0.004748961436055166,0.12517851885215267,0,0.07335902715085388,0,0.07035479925225024,0.05539199026237597,0,0,0.050202290078680385,0,0.196386823208086,0.1551211901489263,0.22781392291800717,0.011054759675690879,0,0.02308193773167377,0,0,0.0028732482208321188,0.001,0.5176030974436527,0.8550249871917327
TCGA.KH.A6WC.01,0,0.012041802059119422,0.02942427360135918,0.026415181760453554,0,0.1020628451339101,0,0.06416589070692989,0.09902039864367128,0,0,0.05426298724236182,0.002653764307148964,0.028445657318697457,0.11141539897659367,0.12730032193429358,0.11060681754993558,0.010094009391524248,0.22209065137400125,0,0,0,0.89,-0.0246,1.0885686061556599
TCGA.JY.A6FG.01,0,0,0.0018959001101641322,0.19768854445287234,0,0,0,0.16568039166879456,0.0006,0,0.07979128371293935,0,0.0074320721032824985,0.23273617899622395,0.04368701002012556,0,0.010100009455026036,0.013448665961645808,0,0.22237103111838663,0,0.024558372431580846,0.449,0.01926610469797925,1.1153396057240017
